Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0016569~covalent chromatin modification	37	2.2102747909199523	2.0533758810074327E-11	BRD3_HUMAN, LMBL3_HUMAN, CHD8_HUMAN, RSF1_HUMAN, BAP18_HUMAN, ASF1A_HUMAN, BPTF_HUMAN, SAS10_HUMAN, JARD2_HUMAN, BRD4_HUMAN, PB1_HUMAN, SMBT1_HUMAN, CHD2_HUMAN, CTCF_HUMAN, SMRC1_HUMAN, VPS72_HUMAN, UBN1_HUMAN, CBX3_HUMAN, ARID2_HUMAN, DNMT1_HUMAN, BCORL_HUMAN, BANP_HUMAN, CBX4_HUMAN, TLK2_HUMAN, RBL1_HUMAN, CHD1_HUMAN, DAPK3_HUMAN, BAG6_HUMAN, BRD9_HUMAN, F1D8N4_HUMAN, SMRC2_HUMAN, IKZF1_HUMAN, SMCA5_HUMAN, Q9HBD4_HUMAN, CHD9_HUMAN, RB_HUMAN, DAXX_HUMAN	1574	113	16792	3.4931801059248184	9.008176282687685E-8	8.189251499146621E-9	3.853890540028715E-8
GOTERM_BP_DIRECT	GO:0006260~DNA replication	44	2.6284348864994027	4.050049966261179E-11	NP1L1_HUMAN, CAF1B_HUMAN, BLM_HUMAN, CLSPN_HUMAN, CDK2_HUMAN, NASP_HUMAN, MCM10_HUMAN, RBBP6_HUMAN, NUP98_HUMAN, RECQ4_HUMAN, MCM3_HUMAN, MCM4_HUMAN, CDK1_HUMAN, SSRP1_HUMAN, WRIP1_HUMAN, NFIX_HUMAN, DPOE1_HUMAN, RECQ5_HUMAN, PTMS_HUMAN, DPOA2_HUMAN, GRDN_HUMAN, CDC6_HUMAN, IN80E_HUMAN, TOPB1_HUMAN, RBM14_HUMAN, ORC3_HUMAN, DNLI3_HUMAN, SP16H_HUMAN, TICRR_HUMAN, NOL8_HUMAN, SMBP2_HUMAN, DUT_HUMAN, ORC1_HUMAN, DTL_HUMAN, ATM_HUMAN, RFC1_HUMAN, DNLI1_HUMAN, GANP_HUMAN, MPIP1_HUMAN, CDT1_HUMAN, RMI1_HUMAN, DTD1_HUMAN, CHK1_HUMAN, CAF1A_HUMAN	1574	155	16792	3.0284379226954132	1.7767564197690433E-7	1.4806304737824405E-8	7.601343998686616E-8
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	37	2.2102747909199523	6.301310861932699E-11	P121A_HUMAN, BLM_HUMAN, ZN451_HUMAN, TOP2A_HUMAN, BOREA_HUMAN, SENP1_HUMAN, RN168_HUMAN, HNRPK_HUMAN, NUP98_HUMAN, BC11A_HUMAN, NU153_HUMAN, NUP88_HUMAN, RING1_HUMAN, B4DY08_HUMAN, PML_HUMAN, CBX8_HUMAN, TPR_HUMAN, TOP2B_HUMAN, NU107_HUMAN, SUMO2_HUMAN, MITF_HUMAN, NF2IP_HUMAN, CBX4_HUMAN, STAG2_HUMAN, SMC3_HUMAN, HERC2_HUMAN, RAD21_HUMAN, RAE1L_HUMAN, INCE_HUMAN, SENP2_HUMAN, A7UKX8_HUMAN, RBP2_HUMAN, NU133_HUMAN, MDM2_HUMAN, XPC_HUMAN, PO210_HUMAN, NU205_HUMAN, AURKB_HUMAN	1574	117	16792	3.3737551450384995	2.7643865196935735E-7	2.126451437156618E-8	1.1826637447143185E-7
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	88	5.256869772998805	7.878763871130044E-11	ULK1_HUMAN, ZAP70_HUMAN, KS6B1_HUMAN, PASK_HUMAN, AKP13_HUMAN, PLK1_HUMAN, PRPK_HUMAN, CLK3_HUMAN, KPCA_HUMAN, E2AK2_HUMAN, AKT1_HUMAN, TOPK_HUMAN, HASP_HUMAN, KPBB_HUMAN, LCK_HUMAN, BUB1B_HUMAN, PMYT1_HUMAN, PRP4B_HUMAN, TYK2_HUMAN, KAPCA_HUMAN, KPCL_HUMAN, MPIP2_HUMAN, TGFB2_HUMAN, DYRK2_HUMAN, CCNT1_HUMAN, TLK2_HUMAN, CCNK_HUMAN, KC1D_HUMAN, WNK1_HUMAN, ATM_HUMAN, KAPCB_HUMAN, SMAD9_HUMAN, WNK2_HUMAN, STK10_HUMAN, AAK1_HUMAN, MTOR_HUMAN, NEK2_HUMAN, SGK3_HUMAN, CDK9_HUMAN, BMP2K_HUMAN, CREB1_HUMAN, PKN1_HUMAN, VRK1_HUMAN, MAPK2_HUMAN, PP2BB_HUMAN, AURKB_HUMAN, CDK16_HUMAN, HIPK1_HUMAN, DYR1A_HUMAN, ARBK2_HUMAN, ERCC3_HUMAN, PK3C3_HUMAN, MARK2_HUMAN, L7RRS6_HUMAN, TAOK3_HUMAN, GSK3A_HUMAN, CDK6_HUMAN, CDK17_HUMAN, CTRO_HUMAN, STK39_HUMAN, M3K5_HUMAN, MORC3_HUMAN, TRIO_HUMAN, KCC4_HUMAN, HSF1_HUMAN, KPCD_HUMAN, MAML1_HUMAN, RSRC1_HUMAN, RN5A_HUMAN, CSK21_HUMAN, ROCK1_HUMAN, HCK_HUMAN, MARK4_HUMAN, TF2H2_HUMAN, AAKB2_HUMAN, DAPK3_HUMAN, NEK1_HUMAN, KPB2_HUMAN, PAN3_HUMAN, KC1A_HUMAN, M3K2_HUMAN, NEK11_HUMAN, SRPK2_HUMAN, PI3R4_HUMAN, BCR_HUMAN, TGFB1_HUMAN, ADA10_HUMAN, KAPCG_HUMAN	1574	456	16792	2.0588064825341625	3.456413304459005E-7	2.4688670441364025E-8	1.4787276958472262E-7
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	118	7.048984468339308	1.643436313012025E-9	NIPBL_HUMAN, I2BPL_HUMAN, PLK1_HUMAN, SATB1_HUMAN, E2F7_HUMAN, NOC2L_HUMAN, H14_HUMAN, JARD2_HUMAN, DDX20_HUMAN, DNMT1_HUMAN, NCOA2_HUMAN, ZEB1_HUMAN, PURB_HUMAN, TNFL6_HUMAN, ZGPAT_HUMAN, ROA2_HUMAN, A2ABF8_HUMAN, MDM2_HUMAN, BCL6_HUMAN, ETV3_HUMAN, SNW1_HUMAN, YBOX3_HUMAN, AURKB_HUMAN, RMP_HUMAN, MINT_HUMAN, MED1_HUMAN, NFKB1_HUMAN, BC11A_HUMAN, F1D8N3_HUMAN, SMAD7_HUMAN, NOTC1_HUMAN, HCLS1_HUMAN, MEN1_HUMAN, NFIX_HUMAN, PAX5_HUMAN, VPS72_HUMAN, VINEX_HUMAN, WWP2_HUMAN, TPR_HUMAN, HSF1_HUMAN, MEF2A_HUMAN, MITF_HUMAN, CBX4_HUMAN, GCFC2_HUMAN, GATA6_HUMAN, RBL1_HUMAN, MCAF1_HUMAN, RCOR3_HUMAN, A7UKX8_HUMAN, HDAC2_HUMAN, HOMEZ_HUMAN, SMRC2_HUMAN, PAF1_HUMAN, HXB4_HUMAN, MDM4_HUMAN, SIN3B_HUMAN, ATX1L_HUMAN, B2RDW1_HUMAN, RHG35_HUMAN, PSN1_HUMAN, P66A_HUMAN, MYB_HUMAN, SEM4D_HUMAN, FOXM1_HUMAN, SFPQ_HUMAN, H12_HUMAN, IRF8_HUMAN, DMAP1_HUMAN, ERF_HUMAN, CTCF_HUMAN, CBX8_HUMAN, EHMT1_HUMAN, CNOT2_HUMAN, STAT1_HUMAN, LYRIC_HUMAN, RFC1_HUMAN, CDC73_HUMAN, NSD2_HUMAN, P66B_HUMAN, Q9HBD4_HUMAN, RB_HUMAN, DNM3B_HUMAN, Q7LCB3_HUMAN, SUFU_HUMAN, NFX1_HUMAN, COT2_HUMAN, TCAL1_HUMAN, AES_HUMAN, CHD8_HUMAN, RERE_HUMAN, P63_HUMAN, UB2D1_HUMAN, BPTF_HUMAN, KLF4_HUMAN, ZN217_HUMAN, ATF7_HUMAN, A8K401_HUMAN, KMT5A_HUMAN, NFAC2_HUMAN, ARI5B_HUMAN, KLF12_HUMAN, CIC_HUMAN, ATN1_HUMAN, TLE4_HUMAN, H13_HUMAN, Z280C_HUMAN, CTR9_HUMAN, RREB1_HUMAN, KLF10_HUMAN, BCOR_HUMAN, PTN2_HUMAN, H15_HUMAN, IF16_HUMAN, COT1_HUMAN, SP130_HUMAN, H32_HUMAN, IKZF1_HUMAN, E2F8_HUMAN, MEPCE_HUMAN, TGFB1_HUMAN	1574	720	16792	1.7484258082733308	7.20972895829064E-6	4.806502144072411E-7	3.084487210092135E-6
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	38	2.2700119474313025	2.078360728301651E-9	HAUS6_HUMAN, TBB4A_HUMAN, B2RDW1_HUMAN, RAB8A_HUMAN, CDK2_HUMAN, PLK1_HUMAN, TPX2_HUMAN, FOXM1_HUMAN, WEE1_HUMAN, PCM1_HUMAN, CDK1_HUMAN, ARP19_HUMAN, PCNT_HUMAN, KHDR1_HUMAN, CEP72_HUMAN, CTRO_HUMAN, KAP3_HUMAN, NEDD1_HUMAN, NINL_HUMAN, CP250_HUMAN, PMYT1_HUMAN, KAPCA_HUMAN, MPIP2_HUMAN, DC1I2_HUMAN, 1433G_HUMAN, CLAP1_HUMAN, MYPT1_HUMAN, KC1D_HUMAN, MARK4_HUMAN, FR1OP_HUMAN, NEK2_HUMAN, MPIP1_HUMAN, CP131_HUMAN, OPTN_HUMAN, CHK1_HUMAN, CE152_HUMAN, CCNY_HUMAN, NDE1_HUMAN	1574	137	16792	2.959107392945585	9.117726858964836E-6	5.698603642301237E-7	3.9007761243325945E-6
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	259	15.471923536439666	2.082289134377142E-9	UBP22_HUMAN, CENPU_HUMAN, NONO_HUMAN, ADNP_HUMAN, ZN644_HUMAN, SP2_HUMAN, MTG16_HUMAN, RING1_HUMAN, PININ_HUMAN, JARD2_HUMAN, TADA3_HUMAN, HNRL1_HUMAN, CREB3_HUMAN, KHDR1_HUMAN, SMBT1_HUMAN, CBX3_HUMAN, BAZ1A_HUMAN, ZEB1_HUMAN, NCOA3_HUMAN, TCAL4_HUMAN, ZBT21_HUMAN, SMAD9_HUMAN, ZGPAT_HUMAN, FRYL_HUMAN, ZBT40_HUMAN, PHF2_HUMAN, MYCB2_HUMAN, EDRF1_HUMAN, C8AP2_HUMAN, YBOX3_HUMAN, TASOR_HUMAN, RMP_HUMAN, MEF2D_HUMAN, ZN638_HUMAN, HIPK1_HUMAN, KDM2A_HUMAN, TRFL_HUMAN, F1D8N3_HUMAN, COMD1_HUMAN, SMAD7_HUMAN, GON4L_HUMAN, MEN1_HUMAN, NFIX_HUMAN, RB15B_HUMAN, ZN454_HUMAN, PAX5_HUMAN, MAFIP_HUMAN, KDM3B_HUMAN, VPS72_HUMAN, MEF2A_HUMAN, NSD3_HUMAN, SMBP2_HUMAN, MCAF1_HUMAN, CRTC3_HUMAN, CHD1_HUMAN, CHD3_HUMAN, HDAC2_HUMAN, LCOR_HUMAN, SSBP3_HUMAN, HXB4_HUMAN, DAXX_HUMAN, BCLF1_HUMAN, BRD3_HUMAN, ATX1L_HUMAN, ZKSC8_HUMAN, LIMD1_HUMAN, AKP8L_HUMAN, TE2IP_HUMAN, TFDP2_HUMAN, IRF8_HUMAN, TDIF1_HUMAN, E2AK2_HUMAN, IKZF2_HUMAN, MK14_HUMAN, CBX8_HUMAN, RNF10_HUMAN, ARID2_HUMAN, LRRF1_HUMAN, BCL9L_HUMAN, BRPF1_HUMAN, CCAR2_HUMAN, EDF1_HUMAN, RFC1_HUMAN, BRD9_HUMAN, F1D8N4_HUMAN, A8K3Y2_HUMAN, RGS12_HUMAN, RB_HUMAN, MGAP_HUMAN, Q7LCB3_HUMAN, CHCH2_HUMAN, BAZ1B_HUMAN, AES_HUMAN, PHF20_HUMAN, KANK1_HUMAN, P63_HUMAN, BPTF_HUMAN, B3KTM8_HUMAN, ZN217_HUMAN, ZN384_HUMAN, ATF7_HUMAN, PML_HUMAN, ZN862_HUMAN, ARI5B_HUMAN, SMRC1_HUMAN, TLE4_HUMAN, ATN1_HUMAN, PHB2_HUMAN, TREF1_HUMAN, CTR9_HUMAN, SAFB1_HUMAN, NPAT_HUMAN, BCOR_HUMAN, KLF10_HUMAN, TDIF2_HUMAN, COT1_HUMAN, SP130_HUMAN, DAPK3_HUMAN, LRIF1_HUMAN, RBM39_HUMAN, PSIP1_HUMAN, E2F8_HUMAN, IWS1_HUMAN, LMBL3_HUMAN, ESF1_HUMAN, CDA7L_HUMAN, SFR1_HUMAN, Z512B_HUMAN, T22D4_HUMAN, SATB1_HUMAN, E2F7_HUMAN, ASF1A_HUMAN, NOC2L_HUMAN, HDGR2_HUMAN, BRD4_HUMAN, PHF6_HUMAN, PB1_HUMAN, M3K7_HUMAN, TF3C1_HUMAN, E2F3_HUMAN, NCOA2_HUMAN, DNMT1_HUMAN, SPT6H_HUMAN, ZN335_HUMAN, PURB_HUMAN, TNFL6_HUMAN, I2BP2_HUMAN, ZN165_HUMAN, TAL2_HUMAN, CIR1_HUMAN, YLPM1_HUMAN, CRTC1_HUMAN, LPIN1_HUMAN, WAC_HUMAN, BCL6_HUMAN, CHD9_HUMAN, ETV3_HUMAN, PKN1_HUMAN, MINT_HUMAN, ZN451_HUMAN, ASXL2_HUMAN, MTG8R_HUMAN, BC11A_HUMAN, MPP8_HUMAN, NEMO_HUMAN, LDB1_HUMAN, ZN711_HUMAN, ARNT_HUMAN, RALY_HUMAN, DDX3X_HUMAN, HTSF1_HUMAN, SLTM_HUMAN, PHF8_HUMAN, HES4_HUMAN, COMD6_HUMAN, HSF1_HUMAN, HINT1_HUMAN, CSK21_HUMAN, BANP_HUMAN, CBX4_HUMAN, ATAD2_HUMAN, GCFC2_HUMAN, TF2H2_HUMAN, ZZZ3_HUMAN, PCGF1_HUMAN, ZN317_HUMAN, RBL1_HUMAN, ZBT11_HUMAN, ARI4B_HUMAN, SET1A_HUMAN, RCOR3_HUMAN, ZN521_HUMAN, COE1_HUMAN, DIDO1_HUMAN, HOMEZ_HUMAN, SMRC2_HUMAN, ELOA1_HUMAN, KMT2B_HUMAN, SP110_HUMAN, MCRS1_HUMAN, SIN3B_HUMAN, CAF1B_HUMAN, BAZ2A_HUMAN, PHF3_HUMAN, RHG35_HUMAN, P66A_HUMAN, HMGB3_HUMAN, FOXM1_HUMAN, SFPQ_HUMAN, RBCC1_HUMAN, ZF64A_HUMAN, CNOT3_HUMAN, ERF_HUMAN, DMAP1_HUMAN, ZN101_HUMAN, CHD2_HUMAN, AGO1_HUMAN, CNOT2_HUMAN, MOV10_HUMAN, ZN446_HUMAN, STAT1_HUMAN, CCNT1_HUMAN, RRAGC_HUMAN, BCORL_HUMAN, PPRC1_HUMAN, RBM14_HUMAN, UCHL5_HUMAN, SFSWA_HUMAN, ZN318_HUMAN, KAT6A_HUMAN, MBB1A_HUMAN, NSD2_HUMAN, P66B_HUMAN, NCOA5_HUMAN, Q9HBD4_HUMAN, TCAL1_HUMAN, COT2_HUMAN, SAFB2_HUMAN, CHD8_HUMAN, RERE_HUMAN, STAT2_HUMAN, NAB1_HUMAN, PA2G4_HUMAN, KMT5A_HUMAN, TXLNG_HUMAN, KLF12_HUMAN, KLF2_HUMAN, FOXK1_HUMAN, CIC_HUMAN, TF3C2_HUMAN, AT7L3_HUMAN, Z280C_HUMAN, IN80E_HUMAN, RPB11_HUMAN, FLII_HUMAN, SND1_HUMAN, IF16_HUMAN, ASCC2_HUMAN, IKZF1_HUMAN, RNPS1_HUMAN	1574	1955	16792	1.413353178407433	9.134960650136748E-6	5.373529364804952E-7	3.908149170950281E-6
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	49	2.927120669056153	2.9524630513583535E-9	BLM_HUMAN, SLF2_HUMAN, NIPBL_HUMAN, RN168_HUMAN, PSN1_HUMAN, MCM10_HUMAN, INT3_HUMAN, AKT1_HUMAN, BRD4_HUMAN, CHD2_HUMAN, DYRK2_HUMAN, CCNK_HUMAN, TLK2_HUMAN, DTL_HUMAN, ATM_HUMAN, ABL1_HUMAN, CCAR2_HUMAN, ZBT40_HUMAN, WAC_HUMAN, BCL6_HUMAN, MAPK2_HUMAN, BCL2_HUMAN, BAZ1B_HUMAN, TOP2A_HUMAN, UBR5_HUMAN, P63_HUMAN, CUL4A_HUMAN, APC_HUMAN, CHD1L_HUMAN, RBBP6_HUMAN, NEMO_HUMAN, TAOK3_HUMAN, ATAD5_HUMAN, MEN1_HUMAN, NFAC2_HUMAN, GNL1_HUMAN, TOPB1_HUMAN, HERC2_HUMAN, BD1L1_HUMAN, RASF1_HUMAN, TANK_HUMAN, RN169_HUMAN, RAD18_HUMAN, CCD13_HUMAN, DTX3L_HUMAN, TRIPC_HUMAN, PITH1_HUMAN, RNF8_HUMAN, CHK1_HUMAN	1574	208	16792	2.5132196266249633	1.295237154474993E-5	7.195805982185277E-7	5.5413371002899225E-6
GOTERM_BP_DIRECT	GO:0048025~negative regulation of mRNA splicing, via spliceosome	14	0.8363201911589008	4.045031249265217E-9	TRA2B_HUMAN, SRS10_HUMAN, RBM42_HUMAN, PTBP1_HUMAN, ROA2_HUMAN, ACINU_HUMAN, DYR1A_HUMAN, SRSF6_HUMAN, RBMX_HUMAN, SRSF9_HUMAN, SFSWA_HUMAN, RNPS1_HUMAN, HNRPK_HUMAN, U2AF2_HUMAN	1574	21	16792	7.112240576027107	1.7745394453982932E-5	9.33975979888757E-7	7.591926076688793E-6
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	35	2.0908004778972518	6.0737551287036065E-9	BLM_HUMAN, PHF20_HUMAN, B2RDW1_HUMAN, HIPK1_HUMAN, P63_HUMAN, CDK2_HUMAN, PRPK_HUMAN, TPX2_HUMAN, JMY_HUMAN, NOC2L_HUMAN, SSRP1_HUMAN, PML_HUMAN, AKT1_HUMAN, KMT5A_HUMAN, ASPP2_HUMAN, MK14_HUMAN, EHMT1_HUMAN, DYRK2_HUMAN, BANP_HUMAN, TOPB1_HUMAN, CSK21_HUMAN, SP16H_HUMAN, KAT6A_HUMAN, ATM_HUMAN, BRPF1_HUMAN, AAKB2_HUMAN, CHD3_HUMAN, A7UKX8_HUMAN, HDAC2_HUMAN, A2ABF8_HUMAN, MDM2_HUMAN, TAF12_HUMAN, RMI1_HUMAN, CHK1_HUMAN, AURKB_HUMAN, MDM4_HUMAN	1574	124	16792	3.011230889043735	2.66452090019742E-5	1.3322773121382525E-6	1.139954108886343E-5
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	19	1.1350059737156513	2.6832656751887036E-8	P121A_HUMAN, TPR_HUMAN, NU107_HUMAN, PLK1_HUMAN, BAF_HUMAN, NUP98_HUMAN, NU153_HUMAN, NUP88_HUMAN, RAE1L_HUMAN, CDK1_HUMAN, RBP2_HUMAN, KPCA_HUMAN, NU133_HUMAN, LPIN1_HUMAN, EMD_HUMAN, VRK1_HUMAN, PO210_HUMAN, LMNA_HUMAN, NU205_HUMAN	1574	44	16792	4.606792191290285	1.1770793867627027E-4	5.60545413696989E-6	5.0360923131709256E-5
GOTERM_BP_DIRECT	GO:0007049~cell cycle	48	2.867383512544803	3.582646269733392E-8	CAF1B_HUMAN, RIF1_HUMAN, UBP22_HUMAN, CYLD_HUMAN, PARD3_HUMAN, P63_HUMAN, PCNP_HUMAN, CSN1_HUMAN, NASP_HUMAN, HJURP_HUMAN, RACK1_HUMAN, NOLC1_HUMAN, CDC20_HUMAN, ANCHR_HUMAN, FOXM1_HUMAN, PAK4_HUMAN, SNUT2_HUMAN, RBCC1_HUMAN, PAR6G_HUMAN, ERF_HUMAN, TXLNG_HUMAN, ASPP2_HUMAN, ERBIN_HUMAN, CYTSA_HUMAN, E2F3_HUMAN, RINT1_HUMAN, KPCD_HUMAN, SEPT9_HUMAN, CCNT1_HUMAN, DP13A_HUMAN, CCND3_HUMAN, BANP_HUMAN, DNLI3_HUMAN, TLK2_HUMAN, RBL1_HUMAN, SPAG8_HUMAN, CCAR2_HUMAN, CDC73_HUMAN, STK10_HUMAN, TP4A1_HUMAN, E2F2_HUMAN, J3KNL2_HUMAN, IKZF1_HUMAN, C8AP2_HUMAN, SEPT3_HUMAN, PR40A_HUMAN, CAF1A_HUMAN, AURKB_HUMAN	1574	217	16792	2.359821757944478	1.5715834394980366E-4	7.144096963340729E-6	6.724095960031207E-5
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	23	1.3739545997610514	1.1937738154224966E-7	KIF11_HUMAN, CENPE_HUMAN, SKA1_HUMAN, TOP2A_HUMAN, SGO1_HUMAN, TLK2_HUMAN, HJURP_HUMAN, MS18B_HUMAN, UVRAG_HUMAN, CENPF_HUMAN, SKA3_HUMAN, INCE_HUMAN, DSN1_HUMAN, F1D8N4_HUMAN, SPAG5_HUMAN, DDX3X_HUMAN, MS18A_HUMAN, NEK2_HUMAN, RGS14_HUMAN, PP1R7_HUMAN, CTCF_HUMAN, CENPT_HUMAN, NDE1_HUMAN	1574	68	16792	3.608416174601988	5.235714926414836E-4	2.2769680073642107E-5	2.2405348250043033E-4
GOTERM_BP_DIRECT	GO:0006396~RNA processing	28	1.6726403823178015	1.5533443345705293E-7	HNRH3_HUMAN, ZC3H1_HUMAN, ABEC1_HUMAN, TFP11_HUMAN, DHX30_HUMAN, CHERP_HUMAN, DKC1_HUMAN, SR140_HUMAN, HNRPK_HUMAN, RBM6_HUMAN, RBM3_HUMAN, BICD1_HUMAN, HNRPU_HUMAN, HNRPL_HUMAN, HNRL1_HUMAN, DDX20_HUMAN, RBM4_HUMAN, RBM5_HUMAN, GRSF1_HUMAN, HNRPF_HUMAN, WBP11_HUMAN, LA_HUMAN, SUGP1_HUMAN, SFSWA_HUMAN, SF3A1_HUMAN, RBM39_HUMAN, EXOSX_HUMAN, DSRAD_HUMAN	1574	97	16792	3.0795268473519433	6.812200765450305E-4	2.8393439080787175E-5	2.9153939545834007E-4
GOTERM_BP_DIRECT	GO:0006368~transcription elongation from RNA polymerase II promoter	26	1.5531660692951015	1.774333898607127E-7	SETD2_HUMAN, ELL2_HUMAN, ERCC3_HUMAN, NELFE_HUMAN, ENY2_HUMAN, SSRP1_HUMAN, ADRM1_HUMAN, CTDP1_HUMAN, LEO1_HUMAN, NCBP1_HUMAN, ELL_HUMAN, TF2B_HUMAN, CCNT1_HUMAN, T2EB_HUMAN, T2FA_HUMAN, RPB11_HUMAN, CCNK_HUMAN, SP16H_HUMAN, TF2H2_HUMAN, ELOF1_HUMAN, CDC73_HUMAN, RPB1_HUMAN, ELOA1_HUMAN, PAF1_HUMAN, CDK9_HUMAN, TAF12_HUMAN	1574	86	16792	3.2253184007564784	7.78097475453543E-4	3.1135529295900355E-5	3.3301575136368555E-4
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	141	8.422939068100359	2.0618876153691844E-7	NIPBL_HUMAN, AKNA_HUMAN, I2BPL_HUMAN, ARI4A_HUMAN, NELFE_HUMAN, E2F7_HUMAN, A2AP_HUMAN, RAI1_HUMAN, IRF4_HUMAN, MED13_HUMAN, LEO1_HUMAN, CREB3_HUMAN, BRD4_HUMAN, ETS1_HUMAN, FOXK2_HUMAN, SOX4_HUMAN, NCOA2_HUMAN, CR3L2_HUMAN, NCOA3_HUMAN, ZEB1_HUMAN, NUCKS_HUMAN, STA5B_HUMAN, BCL9_HUMAN, RUNX1_HUMAN, TLR9_HUMAN, CRTC1_HUMAN, LPIN1_HUMAN, SNW1_HUMAN, SL9A1_HUMAN, MEF2D_HUMAN, HMGA1_HUMAN, TOP2A_HUMAN, HTF4_HUMAN, NFAC3_HUMAN, MED1_HUMAN, ASXL2_HUMAN, SENP1_HUMAN, HNRPK_HUMAN, NFKB1_HUMAN, BC11A_HUMAN, MTG8R_HUMAN, NEMO_HUMAN, LDB1_HUMAN, SMAD7_HUMAN, NFAC4_HUMAN, ARNT_HUMAN, NOTC1_HUMAN, HCLS1_HUMAN, MEN1_HUMAN, DDX3X_HUMAN, NFIX_HUMAN, MED17_HUMAN, PAX5_HUMAN, WWP2_HUMAN, HSF1_HUMAN, MAML1_HUMAN, MEF2A_HUMAN, RN5A_HUMAN, MITF_HUMAN, ATAD2_HUMAN, CD81_HUMAN, MYPT1_HUMAN, GATA6_HUMAN, RBL1_HUMAN, CRTC3_HUMAN, ARI4B_HUMAN, RAD21_HUMAN, SENP2_HUMAN, HDAC2_HUMAN, COE1_HUMAN, NFAC1_HUMAN, RBMX_HUMAN, NCK2_HUMAN, SSBP3_HUMAN, PAF1_HUMAN, HXB4_HUMAN, B2RDW1_HUMAN, AKP8L_HUMAN, MYB_HUMAN, TLR4_HUMAN, WWOX_HUMAN, TFDP2_HUMAN, FOXM1_HUMAN, AKT1_HUMAN, IKZF2_HUMAN, AGO1_HUMAN, CTCF_HUMAN, MK14_HUMAN, RNF10_HUMAN, STAT1_HUMAN, CCNT1_HUMAN, KDM6B_HUMAN, SUMO2_HUMAN, BCL9L_HUMAN, PPRC1_HUMAN, NF2IP_HUMAN, RBM14_HUMAN, CCNK_HUMAN, OGT1_HUMAN, AGAP2_HUMAN, SPAG8_HUMAN, SP1_HUMAN, CDC73_HUMAN, F1D8N4_HUMAN, Q9HBD4_HUMAN, CDK9_HUMAN, CREB1_HUMAN, RB_HUMAN, TNIP1_HUMAN, WBP2_HUMAN, CHCH2_HUMAN, PP2BB_HUMAN, CHD8_HUMAN, RERE_HUMAN, ERCC3_HUMAN, P63_HUMAN, ELF1_HUMAN, ARI3A_HUMAN, USF1_HUMAN, L7RRS6_HUMAN, EGFR_HUMAN, KLF4_HUMAN, ARF4_HUMAN, TR150_HUMAN, PML_HUMAN, NFAC2_HUMAN, KLF12_HUMAN, KLF2_HUMAN, SMRC1_HUMAN, PRP6_HUMAN, PHIP_HUMAN, CTR9_HUMAN, SAFB1_HUMAN, SRF_HUMAN, IF16_HUMAN, COT1_HUMAN, TFAP4_HUMAN, IKZF1_HUMAN, PSIP1_HUMAN, E2F8_HUMAN, TGFB1_HUMAN	1574	981	16792	1.5333729682260278	9.041412077952504E-4	3.4789786744204854E-5	3.869851545101888E-4
GOTERM_BP_DIRECT	GO:0031124~mRNA 3'-end processing	19	1.1350059737156513	2.721634788316959E-7	DX39B_HUMAN, SRSF2_HUMAN, THOC5_HUMAN, ZC11A_HUMAN, CASC3_HUMAN, SRS11_HUMAN, SRSF9_HUMAN, CPSF7_HUMAN, U2AF2_HUMAN, PRP16_HUMAN, REN3B_HUMAN, PAPOA_HUMAN, PCF11_HUMAN, SRSF6_HUMAN, SRSF5_HUMAN, RNPS1_HUMAN, CPSF5_HUMAN, NCBP1_HUMAN, FIP1_HUMAN	1574	50	16792	4.05397712833545	0.0011932688321379947	4.4220553511387095E-5	5.108094321748524E-4
