Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	56	3.8069340584636304	3.891465755271829E-10	LARP1_HUMAN, DOCK9_HUMAN, ABI1_HUMAN, Q6FIB4_HUMAN, EPN4_HUMAN, SPTB2_HUMAN, HCFC1_HUMAN, GAPD1_HUMAN, ESYT2_HUMAN, PAK4_HUMAN, KPYM_HUMAN, TAGL2_HUMAN, PLEC_HUMAN, 1433E_HUMAN, TXND9_HUMAN, UBAP2_HUMAN, DREB_HUMAN, NHRF2_HUMAN, LRRF1_HUMAN, RHG01_HUMAN, DBNL_HUMAN, TB10A_HUMAN, EVPL_HUMAN, NOP56_HUMAN, RTN4_HUMAN, RAB1A_HUMAN, PTN1_HUMAN, EF2_HUMAN, RL1D1_HUMAN, 1433S_HUMAN, LAP2A_HUMAN, ARGL1_HUMAN, GIPC1_HUMAN, PRDX6_HUMAN, TB182_HUMAN, HNRPK_HUMAN, MARK2_HUMAN, LASP1_HUMAN, PLIN3_HUMAN, NUMB_HUMAN, DDX3X_HUMAN, RL34_HUMAN, PCBP1_HUMAN, SEPT9_HUMAN, IF4G1_HUMAN, ZCCHV_HUMAN, ANLN_HUMAN, ADDA_HUMAN, SND1_HUMAN, CRKL_HUMAN, ATX2L_HUMAN, B4DHN5_HUMAN, LIMA1_HUMAN, IF5_HUMAN, IF4H_HUMAN, LIPB1_HUMAN	1396	271	16792	2.485625773163176	1.6277989193236309E-6	1.479818294569668E-7	7.266574897357714E-7
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	79	5.370496261046907	5.571254131011997E-10	ULK1_HUMAN, ZAP70_HUMAN, KS6B1_HUMAN, B0LPE5_HUMAN, PASK_HUMAN, CSKP_HUMAN, PXK_HUMAN, CLK3_HUMAN, MINK1_HUMAN, HIPK3_HUMAN, KPCA_HUMAN, KS6A3_HUMAN, AKT1_HUMAN, TOPK_HUMAN, KPCZ_HUMAN, KPBB_HUMAN, LCK_HUMAN, PMYT1_HUMAN, PRP4B_HUMAN, TYK2_HUMAN, KAPCA_HUMAN, D2JYI1_HUMAN, TGFB2_HUMAN, CCNT1_HUMAN, CATG_HUMAN, TLK2_HUMAN, AAPK2_HUMAN, CCNK_HUMAN, WNK1_HUMAN, KAPCB_HUMAN, CCL11_HUMAN, STK11_HUMAN, AAK1_HUMAN, AAKB1_HUMAN, MTOR_HUMAN, NEK2_HUMAN, CDK9_HUMAN, BMP2K_HUMAN, CREB1_HUMAN, BMX_HUMAN, A4_HUMAN, MAPK2_HUMAN, TESK2_HUMAN, AURKB_HUMAN, MAST2_HUMAN, BCKD_HUMAN, PK3CA_HUMAN, ILF3_HUMAN, DYR1A_HUMAN, ARBK2_HUMAN, MARK2_HUMAN, OXSR1_HUMAN, KPCD2_HUMAN, RAF1_HUMAN, CDK17_HUMAN, CTRO_HUMAN, STK39_HUMAN, ROCK2_HUMAN, MORC3_HUMAN, LIMK2_HUMAN, KPCI_HUMAN, SNRK_HUMAN, RSRC1_HUMAN, A0ZT99_HUMAN, CSK21_HUMAN, KAP1_HUMAN, ROCK1_HUMAN, KKCC2_HUMAN, OPSD_HUMAN, ELP1_HUMAN, NEK1_HUMAN, KC1E_HUMAN, PAN3_HUMAN, RK_HUMAN, KC1A_HUMAN, M3K2_HUMAN, SRPK2_HUMAN, D3DPA4_HUMAN, TGFB1_HUMAN, KAPCG_HUMAN	1396	456	16792	2.083911426129794	2.3304530712975335E-6	1.942046300440481E-7	1.040326147450088E-6
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	86	5.846363018354861	5.838920637277289E-10	TP53B_HUMAN, P53_HUMAN, RBP56_HUMAN, SFR1_HUMAN, BRE1A_HUMAN, CDK2_HUMAN, PSN1_HUMAN, RAI1_HUMAN, IRF4_HUMAN, SPI1_HUMAN, ROAA_HUMAN, XRCC6_HUMAN, CREB3_HUMAN, P73_HUMAN, DVL3_HUMAN, INAR1_HUMAN, STAT3_HUMAN, CTCF_HUMAN, MARE3_HUMAN, E2F3_HUMAN, ETS1_HUMAN, FUBP3_HUMAN, RNF10_HUMAN, BRCA2_HUMAN, SOX4_HUMAN, NCOA3_HUMAN, KAT6A_HUMAN, BRPF1_HUMAN, SP1_HUMAN, EDF1_HUMAN, RFC1_HUMAN, SMRCD_HUMAN, RUNX1_HUMAN, SP100_HUMAN, WAC_HUMAN, SMCA5_HUMAN, Q9HBD4_HUMAN, RB_HUMAN, CREB1_HUMAN, NPM_HUMAN, HMGA1_HUMAN, TBP_HUMAN, PIAS1_HUMAN, CHD8_HUMAN, ILF3_HUMAN, RSF1_HUMAN, P63_HUMAN, CNBP_HUMAN, NFAC3_HUMAN, ELF1_HUMAN, GATA3_HUMAN, MED1_HUMAN, NFKB1_HUMAN, TIF1B_HUMAN, BPTF_HUMAN, KLF4_HUMAN, TR150_HUMAN, D4PHA4_HUMAN, A8K401_HUMAN, TAF4_HUMAN, DLX5_HUMAN, NFAC2_HUMAN, MYC_HUMAN, PHF8_HUMAN, FOXK1_HUMAN, SMRC1_HUMAN, MED4_HUMAN, RFXAP_HUMAN, PHIP_HUMAN, CXXC1_HUMAN, AXIN1_HUMAN, TREF1_HUMAN, MITF_HUMAN, KKCC2_HUMAN, SMCA1_HUMAN, B4DXD3_HUMAN, NFAC1_HUMAN, SMRC2_HUMAN, M3K2_HUMAN, F1D8S3_HUMAN, GLIS2_HUMAN, MAGD1_HUMAN, TAL1_HUMAN, D3DPA4_HUMAN, TGFB1_HUMAN, HNRPD_HUMAN	1396	515	16792	2.0086683172448327	2.4424174457360337E-6	1.8787847688717108E-7	1.0903076774759768E-6
GOTERM_BP_DIRECT	GO:0048025~negative regulation of mRNA splicing, via spliceosome	14	0.9517335146159076	9.189307685737419E-10	SRS10_HUMAN, ACINU_HUMAN, DYR1A_HUMAN, SRSF9_HUMAN, SFSWA_HUMAN, HNRPK_HUMAN, TRA2B_HUMAN, RBM42_HUMAN, ROA2_HUMAN, PTBP1_HUMAN, SRSF6_HUMAN, RBMX_HUMAN, D3DU92_HUMAN, SRSF4_HUMAN	1396	21	16792	8.019102196752627	3.843880235443464E-6	2.7456336393338887E-7	1.7159290544022099E-6
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	85	5.778382053025153	1.0987280006207463E-9	ARI4A_HUMAN, P53_HUMAN, KLF13_HUMAN, RPB9_HUMAN, ZEP1_HUMAN, SSBP2_HUMAN, NELFE_HUMAN, HCFC1_HUMAN, ELOA2_HUMAN, STK16_HUMAN, IRF4_HUMAN, SPI1_HUMAN, ENL_HUMAN, CSN5_HUMAN, BTF3_HUMAN, MCE1_HUMAN, SIX6_HUMAN, CREB3_HUMAN, MCES_HUMAN, P73_HUMAN, NCBP1_HUMAN, CTCF_HUMAN, ETS1_HUMAN, FOXK2_HUMAN, TF2B_HUMAN, SMAD1_HUMAN, FUBP3_HUMAN, SOX4_HUMAN, CCNT1_HUMAN, T2FA_HUMAN, SP16H_HUMAN, CCNK_HUMAN, PTTG1_HUMAN, NUCKS_HUMAN, RUNX1_HUMAN, F1D8N4_HUMAN, TMF1_HUMAN, DDX21_HUMAN, NRL_HUMAN, CDK9_HUMAN, PBX1_HUMAN, CREB1_HUMAN, BARX1_HUMAN, SOX1_HUMAN, NFX1_HUMAN, MEF2D_HUMAN, HMGA1_HUMAN, TBP_HUMAN, HTF4_HUMAN, ATF2_HUMAN, P63_HUMAN, NFAC3_HUMAN, ELF1_HUMAN, GATA3_HUMAN, ARI3A_HUMAN, GTF2I_HUMAN, MED20_HUMAN, HNRPK_HUMAN, NFKB1_HUMAN, MAX_HUMAN, KLF4_HUMAN, SPT4H_HUMAN, LDB1_HUMAN, SFR19_HUMAN, NFAC4_HUMAN, MEIS1_HUMAN, TAF4_HUMAN, DLX5_HUMAN, NFAC2_HUMAN, MYC_HUMAN, MED4_HUMAN, JUNB_HUMAN, MEF2A_HUMAN, NFIC_HUMAN, MITF_HUMAN, AFF4_HUMAN, T2EB_HUMAN, RPB11_HUMAN, T2AG_HUMAN, NCOR1_HUMAN, NFAC1_HUMAN, TAF9B_HUMAN, GLIS2_HUMAN, RBMX_HUMAN, SSBP3_HUMAN	1396	513	16792	1.9930517155671734	4.595968654430571E-6	3.0639856740677374E-7	2.0516661813907433E-6
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	81	5.506458191706322	7.389117844202801E-9	BCLF1_HUMAN, NIPBL_HUMAN, ARI4A_HUMAN, P53_HUMAN, B4DDV3_HUMAN, CTBP2_HUMAN, T22D4_HUMAN, RBM15_HUMAN, RHG35_HUMAN, LIMD1_HUMAN, TFDP2_HUMAN, CENPF_HUMAN, SPI1_HUMAN, SFPQ_HUMAN, TIM_HUMAN, JARD2_HUMAN, XRCC6_HUMAN, KHDR1_HUMAN, DMAP1_HUMAN, RNF12_HUMAN, CTCF_HUMAN, CBX3_HUMAN, SDS3_HUMAN, LRRF1_HUMAN, TBPL2_HUMAN, PER1_HUMAN, KAT6A_HUMAN, SUV92_HUMAN, CCAR2_HUMAN, PDCD4_HUMAN, VDR_HUMAN, ZGPAT_HUMAN, RUNX1_HUMAN, CIR1_HUMAN, SP100_HUMAN, SIN3A_HUMAN, BCL6_HUMAN, Q9HBD4_HUMAN, RB_HUMAN, SNW1_HUMAN, BRMS1_HUMAN, SUV91_HUMAN, HMGA1_HUMAN, AES_HUMAN, MINT_HUMAN, CHD8_HUMAN, ILF3_HUMAN, RSF1_HUMAN, P63_HUMAN, ZNF24_HUMAN, GATA3_HUMAN, CBX5_HUMAN, TIF1B_HUMAN, MTG8R_HUMAN, MPP8_HUMAN, KLF4_HUMAN, LDB1_HUMAN, DAP1_HUMAN, ZN217_HUMAN, A2I2P0_HUMAN, PML_HUMAN, GON4L_HUMAN, A8K401_HUMAN, NAB1_HUMAN, RB15B_HUMAN, FOXK1_HUMAN, PHB2_HUMAN, Z280C_HUMAN, F1D8P8_HUMAN, BCOR_HUMAN, IF16_HUMAN, B4DXD3_HUMAN, HEXI2_HUMAN, SMRC2_HUMAN, RCOR1_HUMAN, F1D8S3_HUMAN, GLIS2_HUMAN, MAGD1_HUMAN, IKZF1_HUMAN, TS101_HUMAN, PPM1F_HUMAN, TGFB1_HUMAN	1396	499	16792	1.9525469276662206	3.0908202509172256E-5	1.9317906452265277E-6	1.3797775677559798E-5
GOTERM_BP_DIRECT	GO:0006260~DNA replication	37	2.515295717199184	1.095184685646697E-8	CAF1B_HUMAN, CDK2_HUMAN, NASP_HUMAN, TOP1_HUMAN, NUP98_HUMAN, FANCJ_HUMAN, RECQ4_HUMAN, MCM3_HUMAN, MCM4_HUMAN, TIM_HUMAN, CDK1_HUMAN, MPIP3_HUMAN, RFC4_HUMAN, ATR_HUMAN, DPOA2_HUMAN, E5KSY5_HUMAN, BACD1_HUMAN, GRDN_HUMAN, IN80E_HUMAN, NFIC_HUMAN, TOPB1_HUMAN, RBM14_HUMAN, SP16H_HUMAN, TICRR_HUMAN, TREX1_HUMAN, NOL8_HUMAN, SMBP2_HUMAN, PSF2_HUMAN, CDC7_HUMAN, RFC1_HUMAN, DNLI1_HUMAN, BARD1_HUMAN, RENT1_HUMAN, SLX4_HUMAN, SIN3A_HUMAN, DTD1_HUMAN, CAF1A_HUMAN	1396	155	16792	2.8713559478694886	4.581052638985561E-5	2.694794941082712E-6	2.045049547483302E-5
GOTERM_BP_DIRECT	GO:0006281~DNA repair	48	3.2630863358259687	1.1897838403648814E-8	NPM_HUMAN, CAF1B_HUMAN, DOT1L_HUMAN, MGMT_HUMAN, SMG1_HUMAN, DDB1_HUMAN, UBR5_HUMAN, PDS5B_HUMAN, CDK2_HUMAN, RS3_HUMAN, TIF1B_HUMAN, RECQ4_HUMAN, CDK1_HUMAN, TRRAP_HUMAN, INT3_HUMAN, KIF22_HUMAN, DMAP1_HUMAN, ATR_HUMAN, TFPT_HUMAN, PDS5A_HUMAN, CHIP_HUMAN, UBE2T_HUMAN, ATRX_HUMAN, IN80E_HUMAN, APTX_HUMAN, TOPB1_HUMAN, RBM14_HUMAN, TICRR_HUMAN, SP16H_HUMAN, TREX1_HUMAN, IN80B_HUMAN, SMBP2_HUMAN, BD1L1_HUMAN, PTTG1_HUMAN, MUS81_HUMAN, FACD2_HUMAN, DNLI1_HUMAN, KC1E_HUMAN, MTOR_HUMAN, BTG2_HUMAN, TRIPC_HUMAN, RENT1_HUMAN, SLX4_HUMAN, EMSY_HUMAN, EEPD1_HUMAN, CDK9_HUMAN, UBP3_HUMAN, CAF1A_HUMAN	1396	235	16792	2.4569164177284644	4.976741980544652E-5	2.7649216356451234E-6	2.221695488691111E-5
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	44	2.991162474507138	1.7947202337890532E-8	B0LPE5_HUMAN, BAZ1B_HUMAN, SUV91_HUMAN, TP53B_HUMAN, NIPBL_HUMAN, P53_HUMAN, UBR5_HUMAN, ATF2_HUMAN, P63_HUMAN, RN168_HUMAN, CUL4A_HUMAN, RS3_HUMAN, PSN1_HUMAN, APC_HUMAN, RBBP5_HUMAN, ATAD5_HUMAN, TIM_HUMAN, INT3_HUMAN, AKT1_HUMAN, BRD4_HUMAN, NFAC2_HUMAN, P73_HUMAN, ATR_HUMAN, MYC_HUMAN, CHD2_HUMAN, GNL1_HUMAN, UBE2T_HUMAN, H2AX_HUMAN, UBA1_HUMAN, APTX_HUMAN, TOPB1_HUMAN, TLK2_HUMAN, CCNK_HUMAN, BD1L1_HUMAN, ABL1_HUMAN, CCAR2_HUMAN, STK11_HUMAN, RN169_HUMAN, ZBT40_HUMAN, BARD1_HUMAN, BTG2_HUMAN, TRIPC_HUMAN, WAC_HUMAN, BCL6_HUMAN, MAPK2_HUMAN	1396	208	16792	2.5445228124311217	7.507033035658583E-5	3.951210524211213E-6	3.351299217024817E-5
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	38	2.583276682528892	2.221291418967124E-8	HNRH3_HUMAN, IWS1_HUMAN, SRSF2_HUMAN, SRS11_HUMAN, SF3B2_HUMAN, SFR19_HUMAN, ZRAB2_HUMAN, B4DY08_HUMAN, SFPQ_HUMAN, TR150_HUMAN, PR38B_HUMAN, PTBP1_HUMAN, RB15B_HUMAN, SRSF4_HUMAN, RBM5_HUMAN, DDX23_HUMAN, NCBP1_HUMAN, PRP4B_HUMAN, DHX16_HUMAN, THOC5_HUMAN, ACINU_HUMAN, RSRC1_HUMAN, RRAGC_HUMAN, WBP11_HUMAN, PTBP3_HUMAN, THOC2_HUMAN, PRPF3_HUMAN, CCAR2_HUMAN, SCAFB_HUMAN, RBM39_HUMAN, CIR1_HUMAN, SRSF8_HUMAN, NSRP1_HUMAN, SRPK2_HUMAN, VIR_HUMAN, FUBP2_HUMAN, D3DU92_HUMAN, SNURF_HUMAN	1396	166	16792	2.7535471398487936	9.29123044092206E-5	4.645820259385758E-6	4.1478397283523094E-5
GOTERM_BP_DIRECT	GO:0006368~transcription elongation from RNA polymerase II promoter	25	1.699524133242692	7.719984394070779E-8	TF2B_HUMAN, ELL2_HUMAN, SETD2_HUMAN, CCNT1_HUMAN, ELP3_HUMAN, TBP_HUMAN, T2EB_HUMAN, T2FA_HUMAN, RPB9_HUMAN, RPB11_HUMAN, CCNK_HUMAN, NELFE_HUMAN, SP16H_HUMAN, ELOF1_HUMAN, ELOA2_HUMAN, ELP1_HUMAN, T2AG_HUMAN, SPT4H_HUMAN, TAF9B_HUMAN, ADRM1_HUMAN, TAF4_HUMAN, LEO1_HUMAN, CDK9_HUMAN, ELP4_HUMAN, NCBP1_HUMAN	1396	86	16792	3.496701539281668	3.228748244591406E-4	1.537735604140167E-5	1.4415597237027455E-4
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	25	1.699524133242692	7.719984394070779E-8	BAZ2A_HUMAN, RERE_HUMAN, RSF1_HUMAN, P63_HUMAN, GATA3_HUMAN, TOP1_HUMAN, TTF1_HUMAN, BPTF_HUMAN, SPT4H_HUMAN, BRD4_HUMAN, DMAP1_HUMAN, PB1_HUMAN, SMRD2_HUMAN, MYC_HUMAN, SMRC1_HUMAN, CBX3_HUMAN, ATRX_HUMAN, IN80B_HUMAN, SUV92_HUMAN, SMCA1_HUMAN, SMRCD_HUMAN, SMRC2_HUMAN, SMCA5_HUMAN, Q9HBD4_HUMAN, RB_HUMAN	1396	86	16792	3.496701539281668	3.228748244591406E-4	1.537735604140167E-5	1.4415597237027455E-4
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	32	2.175390890550646	2.110755046193164E-7	HAUS6_HUMAN, TBB4A_HUMAN, CDK2_HUMAN, AJUBA_HUMAN, TPX2_HUMAN, CE192_HUMAN, DCTN3_HUMAN, SKP1_HUMAN, WEE1_HUMAN, PCM1_HUMAN, CDK1_HUMAN, ARP19_HUMAN, MPIP3_HUMAN, KHDR1_HUMAN, CTRO_HUMAN, 1433E_HUMAN, KAP3_HUMAN, NINL_HUMAN, PMYT1_HUMAN, HAUS8_HUMAN, B4DJ51_HUMAN, KAPCA_HUMAN, 1433G_HUMAN, CLAP1_HUMAN, MYPT1_HUMAN, CENPJ_HUMAN, CP135_HUMAN, KC1E_HUMAN, NEK2_HUMAN, HAUS5_HUMAN, ACTZ_HUMAN, NDE1_HUMAN	1396	137	16792	2.809612448497271	8.825392619951078E-4	4.013232781530096E-5	3.9414274766169655E-4
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	30	2.0394289598912305	2.942166437996175E-7	ULK1_HUMAN, B0LPE5_HUMAN, MAST2_HUMAN, VRK3_HUMAN, SMG1_HUMAN, DYR1A_HUMAN, CDK2_HUMAN, HIPK3_HUMAN, CDK1_HUMAN, KPCA_HUMAN, KPCD2_HUMAN, PRKDC_HUMAN, AKT1_HUMAN, KPCZ_HUMAN, TNKS1_HUMAN, STK39_HUMAN, ATR_HUMAN, MK14_HUMAN, MORC3_HUMAN, KPCI_HUMAN, KAPCA_HUMAN, D2JYI1_HUMAN, MAST4_HUMAN, TLK2_HUMAN, CDC7_HUMAN, KC1E_HUMAN, MTOR_HUMAN, KC1A_HUMAN, AKT2_HUMAN, MAPK2_HUMAN, MAST3_HUMAN	1396	125	16792	2.886876790830945	0.0012299513911702142	5.35076293797232E-5	5.493923674992907E-4
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	22	1.495581237253569	4.6712317614339945E-7	P121A_HUMAN, NUPL2_HUMAN, TPR_HUMAN, NU107_HUMAN, NUP93_HUMAN, NUP98_HUMAN, CCAR2_HUMAN, NU153_HUMAN, RAE1L_HUMAN, RBP2_HUMAN, MTOR_HUMAN, NU133_HUMAN, TEBP_HUMAN, NU188_HUMAN, LST8_HUMAN, HS105_HUMAN, NU155_HUMAN, 1433E_HUMAN, ATR_HUMAN, FKBP4_HUMAN, BAG4_HUMAN, MAPK2_HUMAN	1396	75	16792	3.5284049665711557	0.0019520689324725726	8.141238175585208E-5	8.722603595856526E-4
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	37	2.515295717199184	5.174384700117305E-7	IWS1_HUMAN, ABEC1_HUMAN, SRSF2_HUMAN, SRS11_HUMAN, CELF2_HUMAN, SF3B2_HUMAN, SFR19_HUMAN, ZRAB2_HUMAN, SFPQ_HUMAN, TR150_HUMAN, PR38B_HUMAN, PTBP1_HUMAN, RB15B_HUMAN, KHDR1_HUMAN, SRSF4_HUMAN, CPSF6_HUMAN, LSM3_HUMAN, CNO6L_HUMAN, KAPCA_HUMAN, ACINU_HUMAN, PTBP3_HUMAN, SRSF9_HUMAN, PRPF3_HUMAN, ZC3HE_HUMAN, CCAR2_HUMAN, SCAFB_HUMAN, ROA2_HUMAN, RBM39_HUMAN, CIR1_HUMAN, PAN3_HUMAN, SRSF8_HUMAN, NSRP1_HUMAN, VIR_HUMAN, FUBP2_HUMAN, ROA0_HUMAN, RBM26_HUMAN, ALKB5_HUMAN	1396	179	16792	2.4863696755294455	0.002162104956371036	8.657407944112627E-5	9.662138130916986E-4
GOTERM_BP_DIRECT	GO:0007062~sister chromatid cohesion	26	1.7675050985723997	7.766022792568741E-7	KIF2A_HUMAN, BOREA_HUMAN, SKA1_HUMAN, PDS5B_HUMAN, NUP98_HUMAN, CENPF_HUMAN, KIF22_HUMAN, CLAP2_HUMAN, SGO2_HUMAN, PDS5A_HUMAN, J3QKN8_HUMAN, NU107_HUMAN, PHB2_HUMAN, HDAC8_HUMAN, STAG2_HUMAN, NDEL1_HUMAN, CLAP1_HUMAN, ZWINT_HUMAN, DSN1_HUMAN, CDCA5_HUMAN, INCE_HUMAN, RBP2_HUMAN, NU133_HUMAN, WAPL_HUMAN, AURKB_HUMAN, NDE1_HUMAN	1396	103	16792	3.036359084207305	0.003243257835492619	1.2493560241910728E-4	0.0014501475530837027
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	68	4.622705642420122	9.260987359846101E-7	ARI4A_HUMAN, TFDP2_HUMAN, CIAO1_HUMAN, ZBED4_HUMAN, DDX5_HUMAN, WDR75_HUMAN, CHD2_HUMAN, ELP4_HUMAN, STAT3_HUMAN, MK14_HUMAN, FOXK2_HUMAN, CNOT2_HUMAN, ZN446_HUMAN, ELP3_HUMAN, LRRF1_HUMAN, TCAL4_HUMAN, MED23_HUMAN, MNX1_HUMAN, NUCKS_HUMAN, CIR1_HUMAN, LPIN1_HUMAN, SMCA5_HUMAN, Q9HBD4_HUMAN, RB_HUMAN, SNW1_HUMAN, CREB1_HUMAN, BARX1_HUMAN, CHD4_HUMAN, SAFB2_HUMAN, HTF4_HUMAN, ATF2_HUMAN, NFAC3_HUMAN, GTF2I_HUMAN, MED20_HUMAN, HNRPK_HUMAN, NFKB1_HUMAN, STAT2_HUMAN, FANCJ_HUMAN, TTF1_HUMAN, SPT4H_HUMAN, GABP1_HUMAN, SRCAP_HUMAN, CUX1_HUMAN, TAF4_HUMAN, SMRD2_HUMAN, HTAI2_HUMAN, SLTM_HUMAN, FOXK1_HUMAN, SMRC1_HUMAN, MED4_HUMAN, UBN1_HUMAN, JUNB_HUMAN, STAT6_HUMAN, HIRA_HUMAN, MITF_HUMAN, TREF1_HUMAN, RFX5_HUMAN, SAFB1_HUMAN, ZN212_HUMAN, SMBP2_HUMAN, CTDS1_HUMAN, RBL1_HUMAN, ELP1_HUMAN, ARI4B_HUMAN, ECM1_HUMAN, SMRC2_HUMAN, MAGD1_HUMAN, TAL1_HUMAN	1396	441	16792	1.854758331221696	0.0038663790411082033	1.4346647831575687E-4	0.0017292996398854399
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	16	1.087695445275323	1.3099698825361568E-6	P121A_HUMAN, NUPL2_HUMAN, TPR_HUMAN, NU107_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN, RAE1L_HUMAN, CDK1_HUMAN, RBP2_HUMAN, KPCA_HUMAN, NU133_HUMAN, LPIN1_HUMAN, NU188_HUMAN, NU155_HUMAN, LMNA_HUMAN	1396	44	16792	4.374055743683251	0.005464621942425141	1.956811236596412E-4	0.0024460920567737077
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	20	1.3596193065941535	1.68817026915145E-6	J3QKN8_HUMAN, SKA1_HUMAN, NDEL1_HUMAN, RS3_HUMAN, TLK2_HUMAN, HJURP_HUMAN, TOP1_HUMAN, MS18B_HUMAN, CENPF_HUMAN, SKA3_HUMAN, CIAO1_HUMAN, INCE_HUMAN, DSN1_HUMAN, F1D8N4_HUMAN, SPAG5_HUMAN, DDX3X_HUMAN, NEK2_HUMAN, MS18A_HUMAN, CTCF_HUMAN, NDE1_HUMAN	1396	68	16792	3.537839204449688	0.007036747528643139	2.4347456892381825E-4	0.003152290858243756
GOTERM_BP_DIRECT	GO:0010467~gene expression	16	1.087695445275323	4.533485170388564E-6	PCBP1_HUMAN, T2FA_HUMAN, RPB9_HUMAN, RPB11_HUMAN, HNRPK_HUMAN, B4DY08_HUMAN, ROA2_HUMAN, PTBP1_HUMAN, RBMX_HUMAN, LAT_HUMAN, ROA0_HUMAN, NCBP1_HUMAN, HNRPD_HUMAN, PCBP2_HUMAN, GOLP3_HUMAN, HNRPF_HUMAN	1396	48	16792	4.009551098376313	0.01878493341658405	6.319206357796592E-4	0.008465084840669768
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	16	1.087695445275323	6.0351197687850375E-6	ROCK2_HUMAN, PP1A_HUMAN, AAPK2_HUMAN, PER1_HUMAN, CCAR2_HUMAN, SFPQ_HUMAN, TIM_HUMAN, A2I2P0_HUMAN, B4DXD3_HUMAN, KC1E_HUMAN, PML_HUMAN, PRKDC_HUMAN, F1D8S3_HUMAN, MAGD1_HUMAN, CREB1_HUMAN, HNRPD_HUMAN	1396	49	16792	3.927723524940062	0.024928992246769255	8.140227671483702E-4	0.011268840872180608
GOTERM_BP_DIRECT	GO:0043044~ATP-dependent chromatin remodeling	11	0.7477906186267845	6.335226917664382E-6	SMRCD_HUMAN, B4DY08_HUMAN, CHD4_HUMAN, CHD8_HUMAN, SMRC2_HUMAN, ACTB_HUMAN, SMCA5_HUMAN, Q9HBD4_HUMAN, SMRD2_HUMAN, SMCA1_HUMAN, SMRC1_HUMAN	1396	23	16792	5.7528341846268845	0.026152285460724567	8.277927572326593E-4	0.011829172815058797
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	14	0.9517335146159076	6.380887430994994E-6	B0LPE5_HUMAN, KAPCA_HUMAN, D2JYI1_HUMAN, DYR1A_HUMAN, PYR1_HUMAN, WNK1_HUMAN, MARK2_HUMAN, OXSR1_HUMAN, HIPK3_HUMAN, CDK1_HUMAN, MTOR_HUMAN, AKT1_HUMAN, D3DPA4_HUMAN, STK39_HUMAN, TNKS1_HUMAN	1396	38	16792	4.431609108731715	0.02633827177627779	8.085013889380654E-4	0.01191442558594602
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	18	1.2236573759347382	7.787741051470013E-6	CNO6L_HUMAN, NPM_HUMAN, CNOT2_HUMAN, SOX4_HUMAN, P53_HUMAN, TB182_HUMAN, CDK2_HUMAN, ARI3A_HUMAN, CENPJ_HUMAN, TFDP2_HUMAN, CNOT4_HUMAN, CDK1_HUMAN, CNOT8_HUMAN, PML_HUMAN, MPIP3_HUMAN, BTG2_HUMAN, CNOT3_HUMAN, 1433S_HUMAN	1396	62	16792	3.4921896663277567	0.032051356807488385	9.57666076225161E-4	0.014541129078515791
GOTERM_BP_DIRECT	GO:0007049~cell cycle	39	2.6512576478586	8.477892370861206E-6	PP1A_HUMAN, SUV91_HUMAN, CAF1B_HUMAN, RIF1_HUMAN, P53_HUMAN, STEA3_HUMAN, P63_HUMAN, PCNP_HUMAN, NASP_HUMAN, HCFC1_HUMAN, HJURP_HUMAN, NOLC1_HUMAN, PAK4_HUMAN, RBCC1_HUMAN, PAR6G_HUMAN, KS6A3_HUMAN, SEPT1_HUMAN, ATR_HUMAN, ERBIN_HUMAN, CYTSA_HUMAN, E2F3_HUMAN, RBGP1_HUMAN, ARF6_HUMAN, SEPT9_HUMAN, CCNT1_HUMAN, UHRF2_HUMAN, TLK2_HUMAN, SUV92_HUMAN, RBL1_HUMAN, HM20B_HUMAN, SPAG8_HUMAN, CCAR2_HUMAN, CCDB1_HUMAN, TP4A1_HUMAN, IKZF1_HUMAN, CABL1_HUMAN, TACC1_HUMAN, AURKB_HUMAN, CAF1A_HUMAN	1396	217	16792	2.161831698202897	0.0348417236159736	0.0010127203983379962	0.01582967058889606
